country_name;regime_type;election_date;election_year;party_name_english;party_name;party_name_short;vote_share;seats;seats_total;far_right;farright_start;farright_end;farright_startnobl;farright_endnobl;in_parliament
Slovakia;Flawed democracy;2023-09-30;2023.0;Freedom and Solidarity;;;6.32;11.0;150.0;not far-right;;;;;
Slovakia;Flawed democracy;2023-09-30;2023.0;Slovak National Party;Slovenská Národná Strana;SNS;5.63;10.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Luxembourg;Full democracy;2023-10-08;2023.0;Christian Social People's Party;;;29.22;21.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;2023-10-08;2023.0;Luxembourg Socialist Workers' Party;;;18.92;11.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;2023-10-08;2023.0;Democratic Party;;;18.7;14.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;2023-10-08;2023.0;Alternative Democratic Reform Party;Alternativ Demokratesch Reformpartei;ADR;9.27;5.0;60.0;far-right;2022.0;2100.0;2100.0;2100.0;1.0
Luxembourg;Full democracy;2023-10-08;2023.0;The Greens;;;8.55;4.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;2023-10-08;2023.0;Pirate Party Luxembourg;;;6.74;3.0;60.0;not far-right;;;;;
Luxembourg;Full democracy;2023-10-08;2023.0;The Left;Déi Lénk ;Dei Lenk;3.93;2.0;60.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Poland;Flawed democracy;2023-10-15;2023.0;United Right;;;35.39;194.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2023-10-15;2023.0;Civic Coalition;;;30.7;157.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2023-10-15;2023.0;Third Way;;;14.41;65.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2023-10-15;2023.0;The Left;;;8.61;26.0;460.0;not far-right;;;;;
Poland;Flawed democracy;2023-10-15;2023.0;Confederation Freedom and Independence;Konfederacja Wolność i Niepodległość;Konfederacja;7.17;18.0;460.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2023-11-22;2023.0;Party for Freedom;Partij voor de Vrijheid;PVV;23.49;37.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2023-11-22;2023.0;Green Left - Labour Party;;;15.75;25.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;People's Party for Freedom and Democracy;;;15.24;24.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;New Social Contract;;;12.88;20.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Democrats 66;;;6.29;9.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Farmer–Citizen Movement;BoerBurgerBeweging;BBB;4.65;7.0;150.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Netherlands;Full democracy;2023-11-22;2023.0;Christian Democratic Appeal;;;3.31;5.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Socialist Party (Netherlands);Socialistiese Partij;SP;3.15;5.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Netherlands;Full democracy;2023-11-22;2023.0;Denk;;;2.37;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Party for the Animals;;;2.25;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Forum for Democracy;Forum voor Democratie;FVD;2.23;3.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2023-11-22;2023.0;Reformed Political Party;;;2.08;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Christian Union;;;2.04;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;Volt Netherlands;;;1.71;2.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2023-11-22;2023.0;JA21;;;0.68;1.0;150.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;Total Democratic Alliance;;;28.83;80.0;230.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;Socialist Party (Netherlands);;;27.98;78.0;230.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;Chega!;;;18.06;50.0;230.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;Liberal Initiative;;;4.94;8.0;230.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;Left Bloc;Bloco de Esquerda;BE;4.36;5.0;230.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Portugal;Full democracy;2024-03-10;2024.0;Unitary Democratic Coalition;;;3.17;4.0;230.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;FREE;;;3.16;4.0;230.0;not far-right;;;;;
Portugal;Full democracy;2024-03-10;2024.0;People-Animals-Nature;;;1.95;1.0;230.0;not far-right;;;;;
Croatia;Flawed democracy;2024-04-17;2024.0;Croatian Democratic Union;Hrvatska Demokratska Zajednica;HDZ;34.42;61.0;151.0;not far-right;1900.0;2000.0;1900.0;2000.0;1.0
Croatia;Flawed democracy;2024-04-17;2024.0;Rivers of Justice;;;25.4;42.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2024-04-17;2024.0;Homeland Movement;Domovinski Pokret;DP;9.56;14.0;151.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Croatia;Flawed democracy;2024-04-17;2024.0;We Can! -- Political Platform;;;9.1;10.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2024-04-17;2024.0;Croatian Sovereignists;;;8.02;11.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2024-04-17;2024.0;Our Croatia;;;2.25;2.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2024-04-17;2024.0;Focus–Republic;;;2.25;1.0;151.0;not far-right;;;;;
Croatia;Flawed democracy;2024-04-17;2024.0;Independent Platform of the North;;;1.22;2.0;151.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-06-09;2024.0;GERB–SDS;;;23.99;68.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-06-09;2024.0;Movement for Rights and Freedoms;;;16.56;47.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-06-09;2024.0;We Continue the Change – Democratic Bulgaria;;;13.92;39.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-06-09;2024.0;Revival;Vazrazhdane;Vazrazhdane;13.38;38.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Bulgaria;Flawed democracy;2024-06-09;2024.0;BSP – United Left;;;6.85;19.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-06-09;2024.0;There Is Such a People;Ima Takav Narod;ITN;5.79;16.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2024-06-09;2024.0;Greatness;Velichie;Velichie;4.52;13.0;240.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2024-06-09;2024.0;Morality, Unity, Honour;;;2.89;0.0;240.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Labour Party;;;33.7;411.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Conservative Party;;;23.7;121.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Liberal Democrats;;;12.2;72.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Scottish National Party;;;2.5;9.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;We Ourselves;;;0.7;7.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Independent;;;2.0;6.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Brexit Party / Reform;Brexit Party / Reform;BRX / Reform;14.3;5.0;650.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
United Kingdom;Full democracy;2024-07-04;2024.0;Democratic Unionist Party;Democratic Unionist Party;DUP;0.6;5.0;650.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
United Kingdom;Full democracy;2024-07-04;2024.0;Green Party of England and Wales;;;6.7;4.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Plaid Cymru;;;0.7;4.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Social Democratic and Labour Party;;;0.3;2.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Alliance Party of Northern Ireland;;;0.4;1.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Ulster Unionist Party;;;0.3;1.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Traditional Unionist Voice;;;0.2;1.0;650.0;not far-right;;;;;
United Kingdom;Full democracy;2024-07-04;2024.0;Speaker;;;0.1;1.0;650.0;not far-right;;;;;
France;Flawed democracy;2024-07-07;2024.0;National Front / Rally and allies;;;33.21;142.0;577.0;not far-right;;;;;
France;Flawed democracy;2024-07-07;2024.0;New Popular Front;;;28.21;180.0;577.0;not far-right;;;;;
France;Flawed democracy;2024-07-07;2024.0;Together for the Republic;;;21.28;159.0;577.0;not far-right;;;;;
France;Flawed democracy;2024-07-07;2024.0;The Republicans;Les Républicains;LR;6.57;39.0;577.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
France;Flawed democracy;2024-07-07;2024.0;Miscellaneous right;;;3.6;27.0;577.0;not far-right;;;;;
France;Flawed democracy;2024-07-07;2024.0;Miscellaneous left;;;1.53;12.0;577.0;not far-right;;;;;
France;Flawed democracy;2024-07-07;2024.0;Miscellaneous centre;;;1.22;6.0;577.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;New Flemish Alliance;Nieuw-Vlaamse Alliantie;N-VA;16.71;24.0;150.0;far-right;2019.0;2025.0;2100.0;2100.0;1.0
Belgium;Flawed democracy;2024-07-09;2024.0;Flemish Interest;Vlaams Belang;VB;13.77;20.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Belgium;Flawed democracy;2024-07-09;2024.0;Reformist Movement;;;10.26;20.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Workers' Party of Belgium;Partij van de Arbeid – Parti du Travail;PVDA/PTB;9.86;15.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Belgium;Flawed democracy;2024-07-09;2024.0;Forward;;;8.11;13.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Socialist Party (Netherlands) [Francophone];;;8.04;16.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Christian Democratic and Flemish;;;7.98;11.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;The Committed Ones;;;6.77;14.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Open Flemish Liberals and Democrats;;;5.45;7.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Green;;;4.65;6.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Confederated ecologists for the organisation of original struggles;;;2.93;3.0;150.0;not far-right;;;;;
Belgium;Flawed democracy;2024-07-09;2024.0;Federal Democratic Independents;;;1.2;1.0;150.0;not far-right;;;;;
Austria;Full democracy;2024-09-29;2024.0;Freedom Party of Austria;Freiheitliche Partei Österreichs;FPÖ;28.85;57.0;183.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Austria;Full democracy;2024-09-29;2024.0;Austrian People's Party;;;26.27;51.0;183.0;not far-right;;;;;
Austria;Full democracy;2024-09-29;2024.0;Social Democratic Party of Austria;;;21.14;41.0;183.0;not far-right;;;;;
Austria;Full democracy;2024-09-29;2024.0;NEOS -- The New Austria;;;9.14;18.0;183.0;not far-right;;;;;
Austria;Full democracy;2024-09-29;2024.0;The Greens -- The Green Alternative;;;8.24;16.0;183.0;not far-right;;;;;
Austria;Full democracy;2024-09-29;2024.0;Communist Party of Austria Plus;Kommunistische Partei Österreichs Plus;KPÖ Plus;2.39;0.0;183.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Austria;Full democracy;2024-09-29;2024.0;The Beer Party;;;2.02;0.0;183.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;Lithuanian Social Democratic Party;;;19.7;52.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;Homeland Union – Lithuanian Christian Democrats;;;18.35;28.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;Dawn of Nemunas;Nemuno Aušra;;15.26;20.0;141.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Lithuania;Flawed democracy;2024-10-13;2024.0;"Union of Democrats ""For Lithuania""";;;9.4;14.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;Liberals Movement of the Republic of Lithuania;;;7.85;12.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;Lithuanian Farmers and Greens Union;;;7.16;8.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;Electoral Action of Poles in Lithuania – Christian Families Alliance;;;3.96;3.0;141.0;not far-right;;;;;
Lithuania;Flawed democracy;2024-10-13;2024.0;National Alliance;Nacionalinis susivienijimas;NS;2.93;1.0;141.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Lithuania;Flawed democracy;2024-10-13;2024.0;Freedom and Justice;;;0.77;1.0;141.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;GERB–SDS;;;25.52;69.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;We Continue the Change – Democratic Bulgaria;;;13.74;37.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;Revival;Vazrazhdane;Vazrazhdane;12.92;35.0;240.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Bulgaria;Flawed democracy;2024-10-27;2024.0;Movement for Rights and Freedoms – A New Beginning;;;11.17;30.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;BSP – United Left;;;7.32;20.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;Alliance for Rights and Freedoms;;;7.23;19.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;There Is Such a People;Ima Takav Narod;ITN;6.56;18.0;240.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Bulgaria;Flawed democracy;2024-10-27;2024.0;Morality, Unity, Honour;;;4.44;12.0;240.0;not far-right;;;;;
Bulgaria;Flawed democracy;2024-10-27;2024.0;Greatness;Velichie;Velichie;3.87;0.0;240.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Ireland;Full democracy;2024-11-29;2024.0;Fianna Fáil;;;21.86;48.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;We Ourselves;Sinn Féin;SF;19.01;39.0;174.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Ireland;Full democracy;2024-11-29;2024.0;Fine Gael;;;20.8;38.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;Independent;;;13.2;16.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;Labour;;;4.65;11.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;Social Democrats;;;4.81;11.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;Independent Ireland;Independent Ireland;Independent Ireland;3.55;4.0;174.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Ireland;Full democracy;2024-11-29;2024.0;PBP–Solidarity;;;2.84;3.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;Aontú;;;3.91;2.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;Green;;;3.04;1.0;174.0;not far-right;;;;;
Ireland;Full democracy;2024-11-29;2024.0;100% Redress;;;0.31;1.0;174.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;Christian Democratic Union;;;22.55;164.0;630.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;Alternative for Germany;Alternative für Deutschland;AfD;20.8;152.0;630.0;far-right;2015.0;2100.0;2015.0;2100.0;1.0
Germany;Full democracy;2025-02-23;2025.0;Social Democratic Party;;;16.41;120.0;630.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;Alliance 90/The Greens;;;11.61;85.0;630.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;The Left;PDS / Die Linke;Linke;8.77;64.0;630.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Germany;Full democracy;2025-02-23;2025.0;Christian Social Union;;;5.97;44.0;630.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;Sahra Wagenknecht Alliance;Bündnis Sahra Wagenknecht;BSW;4.98;0.0;630.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Germany;Full democracy;2025-02-23;2025.0;Free Democratic Party;;;4.33;0.0;630.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;Free Voters;;;1.55;0.0;630.0;not far-right;;;;;
Germany;Full democracy;2025-02-23;2025.0;South Schleswig Voters' Association;;;0.15;1.0;630.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;Total AD – PSD/CDS Coalition;;;31.78;91.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;Socialist;;;22.83;58.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;CHEGA;;;22.76;60.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;Liberal Initiative;;;5.36;9.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;LIVRE;;;4.07;6.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;Unitary Democratic Coalition;;;2.91;3.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;Left Bloc;Bloco de Esquerda;BE;1.99;1.0;230.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Portugal;Full democracy;2025-05-18;2025.0;People–Animals–Nature;;;1.38;1.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;National Democratic Alternative;;;1.29;0.0;230.0;not far-right;;;;;
Portugal;Full democracy;2025-05-18;2025.0;Together for the People;;;0.33;1.0;230.0;not far-right;;;;;
Norway;Full democracy;2025-09-08;2025.0;Labour Party;;;28.02;53.0;169.0;not far-right;;;;;
Norway;Full democracy;2025-09-08;2025.0;Progress Party;Fremskrittspartiet;FrP;23.85;47.0;169.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;2025-09-08;2025.0;Conservative Party;;;14.65;24.0;169.0;not far-right;;;;;
Norway;Full democracy;2025-09-08;2025.0;Socialist Left Party;Sosialistisk Venstreparti;SV;5.63;9.0;169.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;2025-09-08;2025.0;Centre Party;Senterpartiet;Sp;5.59;9.0;169.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;2025-09-08;2025.0;Red Party;Rødt;Rodt;5.32;9.0;169.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Norway;Full democracy;2025-09-08;2025.0;Green Party;;;4.74;8.0;169.0;not far-right;;;;;
Norway;Full democracy;2025-09-08;2025.0;Christian Democratic Party;;;4.2;7.0;169.0;not far-right;;;;;
Norway;Full democracy;2025-09-08;2025.0;Liberal Party;;;3.69;3.0;169.0;not far-right;;;;;
Czech Republic;Full democracy;2025-10-04;2025.0;Action of Dissatisfied Citizens 2011;;;34.52;80.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2025-10-04;2025.0;Civic Democratic Party;;;23.36;52.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2025-10-04;2025.0;Mayors and Independents;;;11.23;22.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2025-10-04;2025.0;Freedom and Direct Democracy;Svoboda a prímá demokracie;SPD;7.78;15.0;200.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Czech Republic;Full democracy;2025-10-04;2025.0;Oath;Prisaha;Prisaha;1.08;0.0;200.0;not far-right;2100.0;2100.0;2100.0;2100.0;0.0
Czech Republic;Full democracy;2025-10-04;2025.0;Czech Pirate Party;;;8.97;18.0;200.0;not far-right;;;;;
Czech Republic;Full democracy;2025-10-04;2025.0;Motorists for Themselves;Motoristé Sobe;AUTO;6.77;13.0;200.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Czech Republic;Full democracy;2025-10-04;2025.0;Stačilo!;;;4.31;0.0;200.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Christian Democratic Appeal;;;11.79;18.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;People's Party for Freedom and Democracy;;;14.24;22.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Democrats 66;;;16.94;26.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;GreenLeft - Labour Party;;;12.79;20.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;50PLUS;;;1.43;2.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Socialist Party (Netherlands);Socialistiese Partij;SP;1.89;3.0;150.0;not far-right;2100.0;2100.0;2100.0;2100.0;1.0
Netherlands;Full democracy;2025-10-29;2025.0;JA21;;;5.95;9.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Party for Freedom;Partij voor de Vrijheid;PVV;16.66;26.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2025-10-29;2025.0;Forum for Democracy;Forum voor Democratie;FVD;4.54;7.0;150.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Netherlands;Full democracy;2025-10-29;2025.0;Farmer–Citizen Movement;BoerBurgerBeweging;BBB;2.65;7.0;150.0;far-right;1900.0;2100.0;2100.0;2100.0;1.0
Netherlands;Full democracy;2025-10-29;2025.0;Denk;;;2.37;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Reformed Political Party;;;2.25;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Party for the Animals;;;2.08;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Christian Union;;;1.9;3.0;150.0;not far-right;;;;;
Netherlands;Full democracy;2025-10-29;2025.0;Volt Netherlands;;;1.1;1.0;150.0;not far-right;;;;;
Slovenia;Flawed democracy;2026-03-10;2026.0;Freedom Movement;;;28.66;29.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2026-03-10;2026.0;Slovenian Democratic Party;Slovenska Demokratska Stranka;SDS;27.88;28.0;90.0;far-right;2015.0;2100.0;2015.0;2100.0;1.0
Slovenia;Flawed democracy;2026-03-10;2026.0;New Slovenia – Christian Democrats;Nova Slovenija – Krščanski Demokrati;N.Si;9.26;9.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;1.0
Slovenia;Flawed democracy;2026-03-10;2026.0;Social Democrats;;;6.71;6.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2026-03-10;2026.0;The Left -- Vesna;;;5.69;5.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2026-03-10;2026.0;Democrats;;;6.69;6.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2026-03-10;2026.0;Slovenian National Party;Slovenska Nacionalna Stranka;SNS;2.24;0.0;90.0;far-right;1900.0;2100.0;1900.0;2100.0;0.0
Slovenia;Flawed democracy;2026-03-10;2026.0;Slovenian Pirate Party;;;2.36;0.0;90.0;not far-right;;;;;
Slovenia;Flawed democracy;2026-03-10;2026.0;Resni.ca;;;5.49;5.0;90.0;not far-right;;;;;
