country_name_short;country_name;election_type;election_date;vote_share;seats;seats_total;party_name_short_x;party_name_x;party_name_english;left_right;country_id;election_id;previous_parliament_election_id;previous_cabinet_id;party_id;party_name_y;party_name_short_y;farright;farright_start;farright_end;parlgov_id;far_right;election_year
SVK;Slovakia;parliament;2002-09-21;15.09;28.0;150.0;SDKU-DS;Slovenská demokratická a kresťanská únia – Demokratická strana;Slovak Democratic and Christian Union -- Democratic Party;7.3591;1.0;218.0;349.0;699.0;131.0;;;;;;;non far-right;2002
DEU;Germany;parliament;2002-09-22;8.6;55.0;603.0;B90/Gru;Bündnis 90 / Die Grünen;Alliance 90 / Greens;2.9308;54.0;385.0;679.0;107.0;772.0;;;;;;;non far-right;2002
DEU;Germany;parliament;2002-09-22;29.5;190.0;603.0;CDU;Christlich Demokratische Union;Christian Democratic Union;6.2503;54.0;385.0;679.0;107.0;808.0;;;;;;;non far-right;2002
DEU;Germany;parliament;2002-09-22;7.4;47.0;603.0;FDP;Freie Demokratische Partei;Free Democratic Party;5.9233;54.0;385.0;679.0;107.0;543.0;;;;;;;non far-right;2002
DEU;Germany;parliament;2002-09-22;0.6;0.0;603.0;Rep;Die Republikaner;The Republicans;9.2752;54.0;385.0;679.0;107.0;524.0;Republikaner;Republikaner;1.0;1900.0;2100.0;524.0;far-right;2002
DEU;Germany;parliament;2002-09-22;9.0;58.0;603.0;CSU;Christlich Soziale Union;Christian Social Union;7.2871;54.0;385.0;679.0;107.0;1180.0;;;;;;;non far-right;2002
DEU;Germany;parliament;2002-09-22;4.0;2.0;603.0;PDS|Li;PDS | Die Linke;PDS | The Left;1.2152;54.0;385.0;679.0;107.0;791.0;PDS / Die Linke;Linke;0.0;2100.0;2100.0;791.0;non far-right;2002
DEU;Germany;parliament;2002-09-22;38.5;251.0;603.0;SPD;Sozialdemokratische Partei Deutschlands;Social Democratic Party of Germany;3.6451;54.0;385.0;679.0;107.0;558.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;5.4;7.0;100.0;NA/TB/LNNK;Nacionālā apvienība / Tēvzemei un Brīvībai / LNNK;National Alliance / For Fatherland and Freedom / LNNK;8.2588;55.0;260.0;615.0;23.0;521.0;Nacionālā Apvienība;;1.0;1900.0;2100.0;521.0;far-right;2002
LVA;Latvia;parliament;2002-10-05;1.5;0.0;100.0;SDP;Sociāldemokrātiskā partija;Social Democratic Party;3.3;55.0;260.0;615.0;23.0;1608.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;1.6;0.0;100.0;LG;Latgales Gaisma;Light of Latgale;;55.0;260.0;615.0;23.0;956.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;4.9;0.0;100.0;LC;Latvijas Ceļš;Latvian Way;6.125;55.0;260.0;615.0;23.0;526.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;9.4;12.0;100.0;ZZS;Zaļo un Zemnieku savienība;Green and Farmers' Union;5.2632;55.0;260.0;615.0;23.0;466.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;1.3;0.0;100.0;SDLP;Sociāldemokrātiskā Labklājības partija;Social Democratic Welfare Party;3.3;55.0;260.0;615.0;23.0;257.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;16.6;20.0;100.0;TP;Tautas Partija;People's Party;7.7544;55.0;260.0;615.0;23.0;811.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;19.0;25.0;100.0;PCTVL;Par cilvēka tiesībām vienotā Latvijā;For Human Rights in a United Latvia;1.25;55.0;260.0;615.0;23.0;1520.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;23.9;26.0;100.0;JL;Jaunais Laiks;New Era;7.3026;55.0;260.0;615.0;23.0;1518.0;Jaunais Laiks;JL;0.0;2100.0;2100.0;1518.0;non far-right;2002
LVA;Latvia;parliament;2002-10-05;9.5;10.0;100.0;LPP;Latvijas Pirmā partija;Latvia's First Party;6.3377;55.0;260.0;615.0;23.0;1043.0;;;;;;;non far-right;2002
LVA;Latvia;parliament;2002-10-05;4.0;0.0;100.0;LSDSP;Latvijas Sociāldemokrātiskā Strādnieku Partija;Latvian Social Democratic Workers' Party;2.5;55.0;260.0;615.0;23.0;1656.0;;;;;;;non far-right;2002
AUT;Austria;parliament;2002-11-24;42.3;79.0;183.0;OVP;Österreichische Volkspartei;Austrian People's Party;6.4733;59.0;365.0;492.0;722.0;1013.0;;;;;;;non far-right;2002
AUT;Austria;parliament;2002-11-24;36.51;69.0;183.0;SPO;Sozialdemokratische Partei Österreichs;Social Democratic Party of Austria;3.7293;59.0;365.0;492.0;722.0;973.0;;;;;;;non far-right;2002
AUT;Austria;parliament;2002-11-24;10.01;18.0;183.0;FPO;Freiheitliche Partei Österreichs;Freedom Party of Austria;8.3494;59.0;365.0;492.0;722.0;50.0;Freiheitliche Partei Österreichs;FPÖ;1.0;1900.0;2100.0;50.0;far-right;2002
AUT;Austria;parliament;2002-11-24;9.47;17.0;183.0;Gruene;Die Grünen – Die Grüne Alternative;The Greens -- The Green Alternative;2.4604;59.0;365.0;492.0;722.0;1429.0;;;;;;;non far-right;2002
AUT;Austria;parliament;2002-11-24;0.98;0.0;183.0;LIF;Liberales Forum;Liberal Forum;4.8806;59.0;365.0;492.0;722.0;955.0;;;;;;;non far-right;2002
NLD;Netherlands;parliament;2003-01-22;5.14;8.0;150.0;GL;GroenLinks;GreenLeft;2.0454;8.0;335.0;74.0;1105.0;756.0;;;;;;;non far-right;2003
NLD;Netherlands;parliament;2003-01-22;0.49;0.0;150.0;PvdD;Partij voor de Dieren;Party for the Animals;;8.0;335.0;74.0;1105.0;990.0;;;;;;;non far-right;2003
NLD;Netherlands;parliament;2003-01-22;1.56;2.0;150.0;SGP;Staatkundig Gereformeerde Partij;Political Reformed Party;8.7531;8.0;335.0;74.0;1105.0;1251.0;;;;;;;non far-right;2003
NLD;Netherlands;parliament;2003-01-22;4.07;6.0;150.0;D66;Democraten 66;Democrats 66;4.5066;8.0;335.0;74.0;1105.0;345.0;;;;;;;non far-right;2003
NLD;Netherlands;parliament;2003-01-22;5.7;8.0;150.0;LPF;Lijst Pim Fortuyn;Fortuyn List;8.5609;8.0;335.0;74.0;1105.0;456.0;Lijst Pim Fortuyn;LPF;0.0;2100.0;2100.0;456.0;non far-right;2003
NLD;Netherlands;parliament;2003-01-22;6.32;9.0;150.0;SP;Socialistiese Partij;Socialist Party;1.3682;8.0;335.0;74.0;1105.0;357.0;Socialistiese Partij;SP;0.0;2100.0;2100.0;357.0;non far-right;2003
